566,1632,588,3,0
804,1643,826,3,0
842,1650,841,1,2
1586,1615,360,0,4
1586,1639,316,0,4
1588,1600,705,0,4
1588,1614,727,0,4
1590,1633,773,0,4
1593,1648,1543,0,4
1600,1588,419,0,4
1600,1647,462,0,4
1604,1644,910,0,4
1614,1588,727,0,4
1615,1586,360,0,4
1622,1635,162,0,4
1623,1653,487,0,4
1623,1663,487,0,4
1633,1590,509,0,4
1635,1622,316,0,4
1639,1586,316,0,4
1639,1649,316,0,4
1643,1674,1002,0,4
1644,1604,932,0,4
1647,1600,880,0,4
1648,1593,1543,0,4
1649,1639,360,0,4
1653,1623,333,0,4
1659,1681,396,0,4
1663,1623,465,0,4
1674,1643,1002,0,4
1681,1659,110,0,4
