305,1625,327,3,0
370,1625,392,3,0
464,1625,486,3,0
486,1625,508,3,0
493,1651,492,1,2
508,1625,530,3,0
530,1625,552,3,0
622,1608,621,1,2
720,1617,742,3,0
772,1625,1625,4,0
786,1625,787,2,1
787,1625,788,2,1
788,1625,789,2,1
789,1625,790,2,1
799,1591,798,1,2
817,1624,795,0,3
818,1624,796,0,3
819,1624,797,0,3
820,1605,819,1,2
1282,1624,1304,3,0
1478,1624,1479,2,1
1521,1624,1522,2,1
1585,1625,706,0,4
1590,1631,817,0,4
1594,1625,772,0,4
1594,1626,185,0,4
1595,1625,662,0,4
1597,1625,772,0,4
1620,1625,771,0,4
1624,1589,795,0,4
1624,1593,795,0,4
1624,1604,795,0,4
1624,1613,795,0,4
1624,1616,795,0,4
1624,1621,795,0,4
1624,1637,338,0,4
1624,1640,795,0,4
1624,1641,795,0,4
1624,1644,795,0,4
1624,1646,795,0,4
1624,1648,795,0,4
1624,1654,795,0,4
1624,1658,795,0,4
1624,1660,795,0,4
1624,1667,795,0,4
1624,1669,338,0,4
1624,1672,795,0,4
1624,1676,795,0,4
1624,1678,795,0,4
1624,1681,795,0,4
1625,1585,772,0,4
1625,1588,772,0,4
1625,1594,772,0,4
1625,1595,772,0,4
1625,1596,772,0,4
1625,1597,772,0,4
1625,1606,772,0,4
1625,1612,772,0,4
1625,1614,772,0,4
1625,1618,772,0,4
1625,1620,772,0,4
1625,1628,772,0,4
1625,1636,772,0,4
1625,1642,772,0,4
1625,1650,772,0,4
1625,1655,772,0,4
1625,1656,772,0,4
1625,1666,772,0,4
1625,1675,772,0,4
1625,1680,772,0,4
1626,1594,229,0,4
1628,1625,684,0,4
1631,1590,816,0,4
1636,1625,574,0,4
1637,1624,338,0,4
1666,1625,772,0,4
1669,1624,338,0,4
1675,1625,552,0,4
