73,1612,51,0,3
212,1667,234,3,0
244,1630,266,3,0
446,1648,468,3,0
516,1642,515,1,2
774,1612,752,0,3
907,1608,929,3,0
1266,1589,1265,1,2
1282,1626,1304,3,0
1301,1668,1279,0,3
1302,1668,1280,0,3
1303,1668,1281,0,3
1314,1668,1292,0,3
1315,1668,1293,0,3
1316,1668,1294,0,3
1317,1668,1295,0,3
1545,1658,1544,1,2
1592,1615,443,0,4
1615,1592,817,0,4
1618,1668,1267,0,4
1620,1671,749,0,4
1628,1632,75,0,4
1632,1628,77,0,4
1665,1677,338,0,4
1668,1589,1295,0,4
1668,1593,1295,0,4
1668,1604,1295,0,4
1668,1613,1295,0,4
1668,1616,1295,0,4
1668,1618,1273,0,4
1668,1621,1295,0,4
1668,1640,1295,0,4
1668,1641,1295,0,4
1668,1644,1295,0,4
1668,1646,1295,0,4
1668,1648,1295,0,4
1668,1654,1295,0,4
1668,1658,1295,0,4
1668,1660,1295,0,4
1668,1667,1295,0,4
1668,1672,1295,0,4
1668,1676,1295,0,4
1668,1678,1295,0,4
1668,1681,1295,0,4
1671,1620,751,0,4
1677,1665,338,0,4
