3,1648,1565,3,3
16,1648,1578,3,3
17,1648,1579,3,3
18,1648,1580,3,3
445,1660,467,3,0
573,1645,595,3,0
656,1648,655,1,2
688,1608,687,1,2
710,1617,709,1,2
773,1599,751,0,3
774,1599,752,0,3
775,1599,753,0,3
839,1599,838,1,2
930,1605,929,1,2
1130,1599,1152,3,0
1173,1599,1195,3,0
1369,1599,1391,3,0
1593,1599,1500,0,4
1594,1609,185,0,4
1599,1589,751,0,4
1599,1593,272,0,4
1599,1604,751,0,4
1599,1613,751,0,4
1599,1616,751,0,4
1599,1621,751,0,4
1599,1640,751,0,4
1599,1641,751,0,4
1599,1644,751,0,4
1599,1646,751,0,4
1599,1648,751,0,4
1599,1652,751,0,4
1599,1654,751,0,4
1599,1658,751,0,4
1599,1660,751,0,4
1599,1667,751,0,4
1599,1676,751,0,4
1599,1678,272,0,4
1599,1681,751,0,4
1606,1662,484,0,4
1607,1615,817,0,4
1609,1594,229,0,4
1615,1607,817,0,4
1620,1659,727,0,4
1636,1663,1527,0,4
1638,1648,1437,0,4
1645,1650,705,0,4
1645,1655,705,0,4
1648,1613,1565,0,4
1648,1638,1151,0,4
1648,1681,1565,0,4
1652,1599,752,0,4
1659,1620,375,0,4
1662,1606,486,0,4
1663,1636,1526,0,4
1678,1599,1522,0,4
