19,1669,20,1,0
41,1669,42,2,1
63,1669,64,2,1
85,1669,86,2,1
107,1669,108,2,1
129,1669,130,2,1
151,1669,152,2,1
173,1669,174,2,1
195,1669,196,2,1
217,1669,218,2,1
239,1669,240,2,1
261,1669,262,2,1
283,1669,284,2,1
305,1669,306,2,1
313,1669,335,3,0
314,1669,336,3,0
315,1669,337,3,0
327,1669,328,2,1
337,1669,359,3,0
400,1669,401,2,1
401,1669,402,2,1
402,1669,403,2,1
403,1669,1669,4,0
777,1649,776,1,2
943,1676,944,2,1
1581,1669,1582,2,1
1591,1665,382,0,4
1592,1597,508,0,4
1596,1669,393,0,4
1597,1592,706,0,4
1624,1625,838,0,4
1625,1624,838,0,4
1627,1664,316,0,4
1664,1627,140,0,4
1665,1591,382,0,4
1669,1587,403,0,4
1669,1596,403,0,4
1669,1598,403,0,4
1669,1602,403,0,4
1669,1605,403,0,4
1669,1608,403,0,4
1669,1611,403,0,4
1669,1638,403,0,4
1669,1643,403,0,4
1669,1653,403,0,4
1669,1657,403,0,4
1669,1659,403,0,4
1669,1663,403,0,4
1669,1674,403,0,4
1669,1682,403,0,4
