273,1654,272,1,2
277,1654,276,1,2
295,1654,294,1,2
299,1654,298,1,2
300,1654,301,2,1
317,1654,316,1,2
321,1654,320,1,2
322,1654,323,2,1
339,1654,338,1,2
343,1654,342,1,2
344,1654,345,2,1
345,1654,346,2,1
361,1654,360,1,2
365,1654,364,1,2
367,1654,368,2,1
383,1654,382,1,2
387,1654,386,1,2
389,1654,390,2,1
405,1654,404,1,2
409,1654,408,1,2
427,1654,426,1,2
431,1654,430,1,2
434,1654,412,0,3
449,1654,448,1,2
453,1654,452,1,2
456,1654,434,0,3
471,1654,470,1,2
475,1654,474,1,2
478,1654,456,0,3
493,1654,492,1,2
497,1654,496,1,2
515,1624,514,1,2
515,1654,514,1,2
519,1654,518,1,2
537,1654,536,1,2
541,1654,540,1,2
545,1654,523,0,3
559,1654,558,1,2
563,1654,562,1,2
567,1654,545,0,3
581,1654,580,1,2
585,1654,584,1,2
589,1654,567,0,3
603,1654,602,1,2
607,1654,606,1,2
625,1654,624,1,2
629,1654,628,1,2
634,1654,612,0,3
647,1654,646,1,2
651,1654,650,1,2
656,1654,634,0,3
668,1594,667,1,2
669,1654,668,1,2
673,1654,672,1,2
678,1654,656,0,3
679,1654,657,0,3
691,1654,690,1,2
695,1654,694,1,2
701,1654,679,0,3
713,1654,712,1,2
717,1654,716,1,2
723,1654,701,0,3
735,1654,734,1,2
739,1654,738,1,2
757,1654,756,1,2
761,1654,760,1,2
779,1654,778,1,2
783,1654,782,1,2
801,1654,800,1,2
805,1654,804,1,2
823,1654,822,1,2
827,1654,826,1,2
845,1654,844,1,2
849,1654,848,1,2
867,1654,866,1,2
871,1654,870,1,2
889,1654,888,1,2
893,1654,892,1,2
911,1654,910,1,2
915,1654,914,1,2
933,1654,932,1,2
937,1654,936,1,2
955,1654,954,1,2
960,1654,982,3,0
961,1654,983,3,0
962,1654,984,3,0
977,1654,976,1,2
981,1654,980,1,2
982,1654,1004,3,0
983,1654,1005,3,0
984,1654,1006,3,0
999,1654,998,1,2
1003,1654,1002,1,2
1004,1654,1003,1,2
1005,1654,1004,1,2
1006,1654,1005,1,2
1026,1654,1025,1,2
1027,1654,1026,1,2
1028,1654,1027,1,2
1031,1676,1032,2,1
1049,1654,1048,1,2
1050,1654,1049,1,2
1053,1654,1054,2,1
1587,1654,981,0,4
1589,1654,1520,0,4
1599,1664,272,0,4
1602,1617,394,0,4
1602,1654,981,0,4
1613,1654,131,0,4
1615,1627,360,0,4
1617,1602,382,0,4
1627,1615,360,0,4
1630,1635,859,0,4
1634,1635,283,0,4
1635,1630,860,0,4
1635,1634,273,0,4
1643,1654,1024,0,4
1654,1587,998,0,4
1654,1589,1564,0,4
1654,1596,998,0,4
1654,1602,998,0,4
1654,1613,1564,0,4
1654,1616,998,0,4
1654,1634,998,0,4
1654,1643,1020,0,4
1654,1660,1499,0,4
1654,1667,1564,0,4
1654,1674,998,0,4
1654,1681,1564,0,4
1660,1654,1498,0,4
1664,1599,140,0,4
1667,1654,1520,0,4
1674,1654,1002,0,4
1681,1654,45,0,4
