270,1680,269,1,2
383,1643,405,3,0
606,1643,628,3,0
628,1643,650,3,0
650,1643,672,3,0
672,1643,694,3,0
694,1643,716,3,0
716,1643,738,3,0
738,1643,760,3,0
760,1643,782,3,0
852,1605,853,2,1
973,1643,974,2,1
974,1643,975,2,1
975,1643,976,2,1
976,1643,977,2,1
977,1643,978,2,1
980,1643,1643,4,0
1002,1630,1024,3,0
1273,1682,1272,1,2
1314,1621,1336,3,0
1467,1593,1468,2,1
1585,1642,75,0,4
1596,1670,850,0,4
1610,1674,989,0,4
1642,1585,75,0,4
1643,1584,980,0,4
1643,1589,980,0,4
1643,1604,980,0,4
1643,1613,980,0,4
1643,1616,980,0,4
1643,1617,980,0,4
1643,1644,980,0,4
1643,1646,980,0,4
1643,1660,980,0,4
1643,1667,980,0,4
1643,1676,980,0,4
1643,1681,980,0,4
1644,1643,911,0,4
1670,1596,838,0,4
1674,1610,980,0,4
