366,1672,388,3,0
534,1605,533,1,2
1042,1672,1672,4,0
1048,1672,1047,1,2
1049,1672,1048,1,2
1050,1672,1049,1,2
1147,1648,1169,3,0
1228,1675,1227,1,2
1236,1596,1258,3,0
1257,1593,1258,2,1
1279,1593,1280,2,1
1301,1593,1302,2,1
1323,1593,1324,2,1
1370,1593,1369,1,2
1434,1593,1593,4,0
1435,1593,1434,1,2
1586,1623,316,0,4
1591,1679,861,0,4
1593,1668,1434,0,4
1593,1673,1434,0,4
1623,1586,74,0,4
1646,1672,976,0,4
1672,1587,1042,0,4
1672,1596,1042,0,4
1672,1602,1042,0,4
1672,1616,1042,0,4
1672,1634,1042,0,4
1672,1643,1042,0,4
1672,1646,1042,0,4
1672,1674,1042,0,4
1679,1591,860,0,4
