389,1593,411,3,0
490,1605,489,1,2
698,1656,699,2,1
699,1656,700,2,1
700,1656,701,2,1
701,1656,702,2,1
702,1656,703,2,1
703,1656,1656,4,0
1100,1656,1121,3,2
1122,1656,1143,3,2
1144,1656,1165,3,2
1163,1676,1164,2,1
1166,1656,1187,3,2
1188,1656,1209,3,2
1210,1656,1231,3,2
1232,1656,1253,3,2
1254,1656,1275,3,2
1276,1656,1297,3,2
1296,1656,1274,0,3
1298,1656,1319,3,2
1320,1656,1341,3,2
1341,1600,1363,3,0
1543,1638,1565,3,0
1595,1612,31,0,4
1599,1631,229,0,4
1603,1607,816,0,4
1607,1603,817,0,4
1607,1639,294,0,4
1612,1595,32,0,4
1631,1599,229,0,4
1639,1607,294,0,4
1656,1610,703,0,4
