175,1589,154,2,3
175,1660,154,2,3
618,1618,617,1,2
619,1618,618,1,2
620,1618,619,1,2
634,1618,635,2,1
635,1618,636,2,1
636,1618,1618,4,0
667,1630,666,1,2
721,1602,720,1,2
806,1586,807,2,1
962,1656,940,0,3
1238,1660,1237,1,2
1450,1612,1449,1,2
1457,1652,1479,3,0
1586,1633,316,0,4
1588,1619,727,0,4
1593,1640,1129,0,4
1604,1648,1389,0,4
1606,1610,1331,0,4
1610,1606,121,0,4
1618,1592,636,0,4
1618,1596,636,0,4
1618,1598,636,0,4
1618,1602,636,0,4
1618,1623,636,0,4
1618,1633,636,0,4
1618,1634,636,0,4
1618,1636,636,0,4
1618,1655,636,0,4
1618,1662,636,0,4
1618,1663,636,0,4
1618,1664,636,0,4
1618,1675,636,0,4
1618,1680,636,0,4
1619,1588,815,0,4
1627,1651,338,0,4
1632,1659,858,0,4
1633,1586,30,0,4
1635,1662,316,0,4
1640,1593,1129,0,4
1640,1654,1020,0,4
1644,1654,998,0,4
1648,1604,1499,0,4
1651,1627,338,0,4
1654,1640,1020,0,4
1654,1644,998,0,4
1658,1672,1543,0,4
1659,1632,440,0,4
1662,1635,1548,0,4
1672,1658,1543,0,4
1680,1618,616,0,4
