16,1605,38,2,0
16,1657,38,2,0
38,1605,60,3,0
38,1657,60,3,0
60,1605,82,3,0
60,1611,38,0,3
60,1657,82,3,0
82,1605,104,3,0
82,1611,60,0,3
82,1657,104,3,0
104,1605,126,3,0
104,1611,82,0,3
104,1657,126,3,0
170,1657,148,0,3
192,1657,170,0,3
214,1657,192,0,3
236,1605,214,0,3
236,1657,214,0,3
258,1605,236,0,3
258,1657,236,0,3
280,1605,258,0,3
280,1657,258,0,3
302,1605,280,0,3
302,1657,280,0,3
324,1605,302,0,3
324,1657,302,0,3
346,1605,324,0,3
346,1657,324,0,3
349,1677,350,2,1
368,1605,346,0,3
368,1657,346,0,3
390,1605,368,0,3
390,1657,368,0,3
412,1605,390,0,3
412,1657,390,0,3
434,1605,412,0,3
434,1657,412,0,3
456,1605,434,0,3
456,1657,434,0,3
478,1605,456,0,3
478,1657,456,0,3
500,1605,478,0,3
500,1657,478,0,3
522,1605,500,0,3
522,1657,500,0,3
544,1605,522,0,3
544,1657,522,0,3
566,1605,544,0,3
566,1657,544,0,3
588,1605,566,0,3
588,1657,566,0,3
610,1605,588,0,3
610,1657,588,0,3
632,1605,610,0,3
632,1657,610,0,3
654,1605,632,0,3
654,1657,632,0,3
676,1605,654,0,3
676,1657,654,0,3
698,1605,676,0,3
698,1657,676,0,3
720,1605,698,0,3
720,1657,698,0,3
742,1605,720,0,3
742,1657,720,0,3
764,1605,742,0,3
764,1657,742,0,3
786,1605,764,0,3
786,1657,764,0,3
808,1605,786,0,3
808,1657,786,0,3
830,1605,808,0,3
830,1657,808,0,3
852,1605,830,0,3
852,1657,830,0,3
874,1605,852,0,3
874,1657,852,0,3
885,1638,907,3,0
896,1605,874,0,3
896,1657,874,0,3
918,1605,896,0,3
918,1657,896,0,3
940,1605,918,0,3
940,1657,962,3,0
962,1605,984,3,0
962,1657,984,3,0
984,1605,1006,3,0
984,1657,1006,3,0
1006,1605,1028,3,0
1006,1657,1028,3,0
1028,1605,1050,3,0
1028,1657,1050,3,0
1050,1605,1072,3,0
1050,1657,1072,3,0
1072,1605,1094,3,0
1072,1657,1094,3,0
1094,1605,1116,3,0
1094,1657,1116,3,0
1116,1605,1138,3,0
1116,1657,1138,3,0
1138,1605,1160,3,0
1138,1657,1160,3,0
1160,1605,1182,3,0
1160,1657,1182,3,0
1182,1605,1204,3,0
1182,1657,1204,3,0
1204,1605,1226,3,0
1204,1657,1226,3,0
1226,1605,1248,3,0
1226,1657,1248,3,0
1248,1605,1270,3,0
1248,1657,1270,3,0
1270,1605,1292,3,0
1270,1657,1292,3,0
1292,1605,1314,3,0
1292,1657,1314,3,0
1314,1605,1336,3,0
1314,1657,1336,3,0
1336,1605,1358,3,0
1336,1657,1358,3,0
1358,1605,1380,3,0
1358,1657,1380,3,0
1380,1605,1402,3,0
1380,1657,1402,3,0
1402,1605,1424,3,0
1402,1657,1424,3,0
1424,1605,1446,3,0
1424,1657,1446,3,0
1446,1605,1468,3,0
1446,1657,1468,3,0
1468,1605,1490,3,0
1468,1657,1490,3,0
1490,1605,1512,3,0
1490,1657,1512,3,0
1512,1605,1534,3,0
1512,1657,1534,3,0
1534,1605,1556,3,0
1534,1657,1556,3,0
1556,1605,1578,3,0
1556,1657,1578,3,0
1578,1605,16,3,3
1578,1657,16,3,3
1592,1609,508,0,4
1595,1597,75,0,4
1597,1595,119,0,4
1609,1592,816,0,4
1615,1629,839,0,4
1629,1615,838,0,4
1648,1676,1499,0,4
1676,1648,1411,0,4
