128,1613,129,2,1
249,1660,271,3,0
574,1624,596,3,0
661,1660,662,2,1
733,1665,732,1,2
841,1660,842,2,1
842,1660,843,2,1
843,1660,844,2,1
844,1660,845,2,1
845,1660,1660,4,0
1282,1671,1304,3,0
1329,1646,1328,1,2
1369,1680,1370,2,1
1415,1654,1414,1,2
1522,1678,1500,0,3
1523,1678,1501,0,3
1590,1677,795,0,4
1595,1675,9,0,4
1624,1650,838,0,4
1624,1655,838,0,4
1636,1678,1505,0,4
1660,1584,845,0,4
1660,1585,845,0,4
1660,1586,845,0,4
1660,1590,845,0,4
1660,1591,845,0,4
1660,1594,845,0,4
1660,1597,845,0,4
1660,1599,845,0,4
1660,1607,845,0,4
1660,1612,845,0,4
1660,1614,845,0,4
1660,1617,845,0,4
1660,1624,845,0,4
1660,1625,845,0,4
1660,1627,845,0,4
1660,1635,845,0,4
1660,1637,845,0,4
1660,1639,845,0,4
1660,1651,845,0,4
1660,1652,845,0,4
1660,1661,845,0,4
1660,1665,845,0,4
1660,1666,845,0,4
1660,1669,845,0,4
1660,1671,845,0,4
1660,1677,845,0,4
1660,1683,845,0,4
1665,1660,839,0,4
1675,1595,1527,0,4
1677,1590,795,0,4
1678,1585,1500,0,4
1678,1588,1500,0,4
1678,1592,1500,0,4
1678,1594,1500,0,4
1678,1595,1500,0,4
1678,1597,1500,0,4
1678,1598,1500,0,4
1678,1599,1500,0,4
1678,1605,1500,0,4
1678,1608,1500,0,4
1678,1611,1500,0,4
1678,1612,1500,0,4
1678,1614,1500,0,4
1678,1619,1500,0,4
1678,1620,1500,0,4
1678,1622,1500,0,4
1678,1623,1500,0,4
1678,1625,1500,0,4
1678,1628,1500,0,4
1678,1632,1500,0,4
1678,1633,1500,0,4
1678,1636,1500,0,4
1678,1642,1500,0,4
1678,1645,1500,0,4
1678,1647,1500,0,4
1678,1657,1500,0,4
1678,1661,1500,0,4
1678,1663,1500,0,4
1678,1664,1500,0,4
1678,1666,1500,0,4
1678,1683,1500,0,4
